Date	logret
10/1/1997	-0.019194854
11/3/1997	0.023895469
12/1/1997	-0.020570583
1/2/1998	0.07900456
2/2/1998	-0.007576391
3/2/1998	-0.002479757
4/1/1998	0.031182328
5/1/1998	-0.031747889
6/1/1998	0.034370132
7/1/1998	-0.091764222
8/3/1998	-0.024990787
9/1/1998	0.061280459
10/1/1998	0.046920388
11/2/1998	0.010328286
12/1/1998	0.098365634
1/4/1999	-0.033925601
2/1/1999	0.022738546
3/1/1999	0.010189441
4/1/1999	-0.025892201
5/3/1999	-0.019236895
6/1/1999	-0.033287108
7/1/1999	0.038336567
8/2/1999	-0.022189931
9/1/1999	0.048830172
10/1/1999	0.023395241
11/1/1999	-0.00655675
12/1/1999	0.044690885
1/3/2000	-0.022241104
2/1/2000	0.036892332
3/1/2000	0.053284298
4/3/2000	-0.119871066
5/1/2000	-0.08506526
6/1/2000	-0.008457201
7/3/2000	0.09318645
8/1/2000	-0.032171755
9/1/2000	-0.01962201
10/2/2000	-0.094855603
11/1/2000	0.012538643
12/1/2000	0.022848211
1/2/2001	0.000867722
2/1/2001	-0.012197307
3/1/2001	0.02416681
4/2/2001	0.020083584
5/1/2001	0.053439022
6/1/2001	-0.005012523
7/2/2001	-0.061711837
8/1/2001	-0.105954046
9/4/2001	-0.016191791
10/1/2001	0.085233753
11/1/2001	-0.009711053
12/3/2001	0.022074162
1/2/2002	0.019853853
2/1/2002	0.057217604
3/1/2002	0.025793117
4/1/2002	-0.010524614
5/1/2002	-0.065513936
6/3/2002	-0.060017047
7/1/2002	0.017083484
8/1/2002	-0.090097743
9/3/2002	-0.068023225
10/1/2002	0.083316379
11/1/2002	-0.032309666
12/2/2002	-0.006316588
1/2/2003	-0.025598946
2/3/2003	-0.001887556
3/3/2003	0.030288888
4/1/2003	-0.002802385
5/1/2003	0.008208307
6/2/2003	0.016943976
7/1/2003	0.04631571
8/1/2003	-0.001760826
9/2/2003	0.018141944
10/1/2003	0.006121151
11/3/2003	0.096337569
12/1/2003	-0.031370278
1/2/2004	-0.009440429
2/2/2004	-0.007937856
3/1/2004	0.00159922
4/1/2004	-0.014059565
5/3/2004	0.011283829
6/1/2004	-0.033380917
7/1/2004	-0.013627886
8/2/2004	0.012121728
9/1/2004	-0.042264005
10/1/2004	0.006097244
11/1/2004	0.016339023
12/1/2004	-0.036740672
1/3/2005	-0.008140341
2/1/2005	-0.083840057
3/1/2005	-0.041997655
4/1/2005	0.079541059
5/2/2005	0.032751641
6/1/2005	0.034580333
7/1/2005	-0.025912042
8/1/2005	-0.048064344
9/1/2005	-0.048063064
10/3/2005	-0.08932757
11/1/2005	-0.052302418
12/1/2005	0.093125288
1/3/2006	-0.068628935
2/1/2006	0.020011097
3/1/2006	0.031759321
