Date	logret
2/13/1967	-0.002378344
2/20/1967	0.004350397
2/27/1967	0.002941389
3/6/1967	0.006594304
3/13/1967	0.003307739
3/20/1967	-0.003548412
3/27/1967	-0.004063377
4/3/1967	0.005169371
4/10/1967	0.00888917
4/17/1967	0.007972352
4/24/1967	0.001981926
5/1/1967	-0.004437275
5/8/1967	-0.006600561
5/15/1967	-0.005172211
5/22/1967	-0.005717961
5/29/1967	0.008477812
6/5/1967	0.004623711
6/12/1967	-0.002541668
6/19/1967	-0.00646793
6/26/1967	0.005002076
7/3/1967	0.004945119
7/10/1967	0.006045529
7/17/1967	0.002073229
7/24/1967	0.006115639
7/31/1967	-0.003092696
8/7/1967	-0.001692088
8/14/1967	-0.00963697
8/21/1967	0.004567148
8/28/1967	0.00314105
9/5/1967	0.00870304
9/11/1967	0.003280762
9/18/1967	-0.001300351
9/25/1967	0.002462882
10/2/1967	-0.005663032
10/9/1967	-0.002813915
10/16/1967	-0.001916612
10/23/1967	-0.014792653
10/30/1967	0.002029969
11/6/1967	0.002863542
11/13/1967	0.005024028
11/20/1967	0.002766216
11/27/1967	0.004207604
12/4/1967	-0.001778683
12/11/1967	0.000776219
12/18/1967	0.00575533
12/26/1967	-0.002392564
1/2/1968	0.003516574
1/8/1968	-0.006696901
1/15/1968	-0.008240081
1/22/1968	-0.005518785
1/29/1968	-0.011494106
2/5/1968	0.000483033
2/13/1968	0.004466657
2/19/1968	-0.00858966
2/26/1968	-0.00039007
3/4/1968	0.000341331
3/11/1968	-0.003327193
3/18/1968	0.008656027
3/25/1968	0.014628556
4/1/1968	0.014827213
4/8/1968	-0.003070189
4/15/1968	0.006118826
4/22/1968	0.006430168
4/29/1968	-0.000704881
5/6/1968	-0.007112453
5/13/1968	0.001119028
5/20/1968	0.006786336
5/27/1968	0.011251669
6/3/1968	-0.000600803
6/10/1968	-0.002023081
6/17/1968	-0.004684804
6/24/1968	0.005762084
7/1/1968	0.006111206
7/8/1968	-0.008052239
7/15/1968	-0.00926297
7/22/1968	-0.007618224
7/29/1968	0.001704525
8/5/1968	0.007412636
8/12/1968	4.40082E-05
8/19/1968	0.000747457
8/26/1968	0.010159906
9/3/1968	-0.001461549
9/9/1968	0.003431142
9/16/1968	0.002767979
9/23/1968	0.00590255
9/30/1968	-0.002225111
10/7/1968	0.006848632
10/14/1968	-0.002576436
10/21/1968	-0.004777581
10/28/1968	0.003734356
11/4/1968	0.007579069
11/12/1968	0.002129702
11/18/1968	0.008375809
11/25/1968	-0.001766896
12/2/1968	-0.001410637
12/9/1968	-0.005034884
12/16/1968	-0.006584086
12/23/1968	-0.003120991
12/30/1968	-0.012971305
1/6/1969	0.004707613
1/13/1969	0.001487239
1/20/1969	0.002664262
1/27/1969	0.002186827
2/3/1969	0.00033546
2/11/1969	-0.016314651
2/17/1969	-0.007285224
2/24/1969	0.002295291
3/3/1969	-0.002871014
3/10/1969	0.007164055
3/17/1969	0.008118697
3/24/1969	-0.003565621
4/1/1969	0.004164176
4/7/1969	-0.001755246
4/14/1969	0.002054215
4/21/1969	0.009626988
4/28/1969	0.004362717
5/5/1969	0.003663912
5/12/1969	-0.005569806
5/19/1969	-0.004717689
5/26/1969	-0.005661668
6/2/1969	-0.015013717
6/9/1969	-0.008805371
6/16/1969	0.002955005
6/23/1969	0.010056217
6/30/1969	-0.017073453
7/7/1969	-0.003734518
7/14/1969	-0.013423999
7/22/1969	0.006601272
7/28/1969	0.002178313
8/4/1969	0.000277298
8/11/1969	0.008781316
8/18/1969	-0.001860325
8/25/1969	-0.00858744
9/2/1969	0.002266654
9/8/1969	0.004863268
9/15/1969	-0.004724877
9/22/1969	-0.004497138
9/29/1969	0.001720901
10/6/1969	0.012355644
10/13/1969	0.008311682
10/20/1969	-0.004448866
10/27/1969	0.005068086
11/3/1969	-0.00529173
11/10/1969	-0.012481238
11/17/1969	-0.002354656
11/24/1969	-0.009737742
12/1/1969	-0.004377718
12/8/1969	0.002717478
12/15/1969	0.002417098
